Non-Urban Exclusion,NFS Region Exclusion,Mainland Exclusion ,Woodland,FIA Code,Common Name,Genus,Species,VARIETY,SUBSPECIES,PLANTS Code,Past NRS Tally,Past PNW Tally,Past RMRS Tally,Past SRS Tally,Caribbean,Pacific,Urban,Historic  P2
.,.,.,.,7057,manna gum,Eucalyptus,viminalis,.,.,EUVI,U,"P, U",U,U,.,P,.,.
.,.,.,.,7060,white stopper,Eugenia,axillaris,.,.,EUAX,U,U,U,"C, U",C,.,.,.
.,.,.,.,7061,blackrodwood,Eugenia,biflora,.,.,EUBI,U,U,U,"C, U",C,.,.,.
.,.,.,.,7062,Sierra de Cayey stopper,Eugenia,boqueronensis,.,.,EUBO3,U,U,U,"C, U",C,.,.,.
.,.,.,.,7063,guayabota de sierra,Eugenia,borinquensis,.,.,EUBO4,U,U,U,"C, U",C,.,.,.
.,.,.,.,7065,cloves,Eugenia,caryophyllus,.,.,EUCA16,U,"P, U",U,U,.,P,.,.
.,.,.,.,7066,redberry stopper,Eugenia,confusa,.,.,EUCO4,U,U,U,"C, U",C,.,.,.
.,.,.,.,7067,lathberry,Eugenia,cordata,.,.,EUCO5,U,U,U,"C, U",C,.,.,.
.,.,.,.,7068,lathberry,Eugenia,cordata,sintenisii,.,EUCOS,U,U,U,"C, U",C,.,.,.
.,.,.,.,7069,sperry guava,Eugenia,corozalensis,.,.,EUCO13,U,U,U,"C, U",C,.,.,.
.,.,.,.,7071,serrette guave,Eugenia,domingensis,.,.,EUDO,U,U,U,"C, U",C,.,.,.
.,.,.,.,7072,guasabara,Eugenia,eggersii,.,.,EUEG,U,U,U,"C, U",C,.,.,.
.,.,.,.,7075,smooth rodwood,Eugenia,glabrata,.,.,EUGL6,U,U,U,"C, U",C,.,.,.
.,.,.,.,7076,Luquillo Mountain stopper,Eugenia,haematocarpa,.,.,EUHA4,U,U,U,"C, U",C,.,.,.
.,.,.,.,7079,nioi,Eugenia,koolauensis,.,.,EUKO,U,"P, U",U,U,.,P,.,.
.,.,.,.,7081,privet stopper,Eugenia,ligustrina,.,.,EULI,U,U,U,"C, U",C,.,.,.
.,.,.,.,7084,birdcherry,Eugenia,monticola,.,.,EUMO,U,U,U,"C, U",C,.,.,.
.,.,.,.,7086,Eugenia nitida,Eugenia,nitida,.,.,EUNI2,U,"P, U",U,U,.,P,.,.
.,.,.,.,7087,orenged,Eugenia,palauensis,.,.,EUPA3,U,"P, U",U,U,.,P,.,.
.,.,.,.,7088,agatelang,Eugenia,palumbis,.,.,EUPA28,U,"P, U",U,U,.,P,.,.
.,.,.,.,7089,rockmyrtle,Eugenia,procera,.,.,EUPR4,U,U,U,"C, U",C,.,.,.
.,.,.,.,7090,Christmas cherry,Eugenia,pseudopsidium,.,.,EUPS,U,U,U,"C, U",C,.,.,.
.,.,.,.,7091,mountain stopper,Eugenia,reinwardtiana,.,.,EURE7,U,"P, U",U,U,.,P,.,.
.,.,.,.,873,red stopper,Eugenia,rhombea,.,.,EURH,"R, U",U,U,"R, C, U",C,.,.,P2
.,.,.,.,7093,serrasuela,Eugenia,serrasuela,.,.,EUSE9,U,U,U,"C, U",C,.,.,.
.,.,.,.,7094,sessileleaf stopper,Eugenia,sessiliflora,.,.,EUSE10,U,U,U,"C, U",C,.,.,.
.,.,.,.,7096,stopper,Eugenia,spp.,.,.,EUGEN,U,"P, U",U,U,.,P,.,.
.,.,.,.,7098,Stahl's stopper,Eugenia,stahlii,.,.,EUST3,U,U,U,"C, U",C,.,.,.
.,.,.,.,7100,Stewardson's stopper,Eugenia,stewardsonii,.,.,EUST6,U,U,U,"C, U",C,.,.,.
.,.,.,.,7101,rebotel,Eugenia,suzukii,.,.,EUSU9,U,"P, U",U,U,.,P,.,.
.,.,.,.,7102,atoto,Eugenia,thompsonii,.,.,EUTH4,U,"P, U",U,U,.,P,.,.
.,.,.,.,7103,Underwood's stopper,Eugenia,underwoodii,.,.,EUUN,U,U,U,"C, U",C,.,.,.
.,.,MLE,.,7104,Surinam cherry,Eugenia,uniflora,.,.,EUUN2,U,"P, U",U,"C, U",C,P,.,.
.,.,.,.,7105,aridland stopper,Eugenia,xerophytica,.,.,EUXE,U,U,U,"C, U",C,.,.,.
.,.,.,.,7123,Euodia hortensis,Euodia,hortensis,.,.,EUHO5,U,"P, U",U,U,.,P,.,.
.,.,.,.,7124,kertub,Euodia,nitida,.,.,EUNI8,U,"P, U",U,U,.,P,.,.
.,.,.,.,7125,beror,Euodia,palawensis,.,.,EUPA29,U,"P, U",U,U,.,P,.,.
.,.,.,.,7126,Euodia ponapensis,Euodia,ponapensis,.,.,EUPO15,U,"P, U",U,U,.,P,.,.
.,.,.,.,7128,Euodia trichantha,Euodia,trichantha,.,.,EUTR13,U,"P, U",U,U,.,P,.,.
.,.,.,.,7109,Mexican shrubby spurge,Euphorbia,cotinifolia,.,.,EUCO24,U,U,U,"C, U",C,.,.,.
.,.,.,.,7110,Kauai spurge,Euphorbia,haeleeleana,.,.,EUHA2,U,"P, U",U,U,.,P,.,.
.,.,.,.,7111,mottled spurge,Euphorbia,lactea,.,.,EULA8,U,U,U,"C, U",C,.,.,.
.,.,.,.,7112,Indian spurgetree,Euphorbia,neriifolia,.,.,EUNE4,U,"P, U",U,"C, U",C,P,.,.
.,.,.,.,7113,manchineel berry,Euphorbia,petiolaris,.,.,EUPE8,U,U,U,"C, U",C,.,.,.
.,.,.,.,7114,poinsettia,Euphorbia,pulcherrima,.,.,EUPU9,U,"P, U",U,U,.,P,.,.
.,.,.,.,7115,spurge,Euphorbia,spp.,.,.,EUPHO,U,"P, U",U,U,.,P,.,.
.,.,.,.,7116,Indiantree spurge,Euphorbia,tirucalli,.,.,EUTI,U,"P, U",U,"C, U",C,P,.,.
.,.,.,.,7119,anini,Eurya,sandwicensis,.,.,EUSA6,U,"P, U",U,U,.,P,.,.
.,.,.,.,7129,blinding tree,Excoecaria,agallocha,.,.,EXAG,U,"P, U",U,U,.,P,.,.
.,.,.,.,7131,hulumoa,Exocarpos,gaudichaudii,.,.,EXGA,U,"P, U",U,U,.,P,.,.
.,.,.,.,7133,kotop,Exorrhiza,ponapensis,.,.,EXPO2,U,"P, U",U,U,.,P,.,.
.,.,.,.,7135,Caribbean princewood,Exostema,caribaeum,.,.,EXCA,U,U,U,"C, U",C,.,.,.
.,.,.,.,7136,plateado,Exostema,ellipticum,.,.,EXEL,U,U,U,"C, U",C,.,.,.
.,.,.,.,7137,Exostema sanctae-luciae,Exostema,sanctae-luciae,.,.,EXSA2,U,U,U,"C, U",C,.,.,.
.,.,.,.,874,"butterbough, inkwood",Exothea,paniculata,.,.,EXPA,"R, U",U,U,"R, C, U",C,.,.,P2
.,.,.,.,7141,pualulu,Fagraea,berteroana,.,.,FABE,U,"P, U",U,U,.,P,.,.
.,.,.,.,7142,ksid,Fagraea,ksid,.,.,FAKS,U,"P, U",U,U,.,P,.,.
.,.,.,.,531,American beech,Fagus,grandifolia,.,.,FAGR,"R, U","PNWS, U","R, U","R, U",.,.,.,P2
.,.,.,.,5983,European beech,Fagus,sylvatica,.,.,FASY,U,U,U,U,.,.,U,.
.,.,.,.,7144,peacocksplume,Falcataria,moluccana,.,.,FAMO,U,"P, U",U,U,.,P,.,.
.,.,.,.,7146,false coffee,Faramea,occidentalis,.,.,FAOC,U,U,U,"C, U",C,.,.,.
.,.,.,.,7147,feijoa,Feijoa,sellowiana,.,.,FESE2,U,U,U,U,.,.,U,.
.,.,.,.,7148,Jamaican cherry fig,Ficus,americana,.,.,FIAM,U,U,U,"C, U",C,.,.,.
.,.,.,.,876,Florida strangler fig,Ficus,aurea,.,.,FIAU,"R, U",U,U,"R, U",.,.,.,P2
.,.,.,.,7153,Roxburgh fig,Ficus,auriculata,.,.,FIAU3,U,U,U,U,.,.,U,.
.,.,.,.,7149,Indian banyan,Ficus,benghalensis,.,.,FIBE2,U,U,U,"C, U",C,.,.,.
.,.,.,.,7150,weeping fig,Ficus,benjamina,.,.,FIBE,U,"P, U",U,"C, U",C,P,.,.
.,.,.,.,7151,edible fig,Ficus,carica,.,.,FICA,U,"P, U",U,"C, U",C,P,.,.
.,.,.,.,877,"wild banyantree, shortleaf fig",Ficus,citrifolia,.,.,FICI,"R, U",U,U,"R, C, U",C,.,.,P2
.,.,.,.,7152,Ficus copiosa,Ficus,copiosa,.,.,FICO2,U,"P, U",U,U,.,P,.,.
.,.,.,.,7154,brown-woolly fig,Ficus,drupacea,.,.,FIDR3,U,U,U,"C, U",C,.,.,.
.,.,.,.,7155,Indian rubberplant,Ficus,elastica,.,.,FIEL,U,"P, U",U,"C, U",C,P,.,.
.,.,.,.,7156,mati,Ficus,godeffroyi,.,.,FIGO,U,"P, U",U,U,.,P,.,.
.,.,.,.,7158,Ficus lutea,Ficus,lutea,.,.,FILU,U,U,U,"C, U",C,.,.,.
.,.,.,.,7159,fiddleleaf fig,Ficus,lyrata,.,.,FILY,U,U,U,"C, U",C,.,.,.
.,.,.,.,7160,Chinese banyan,Ficus,microcarpa,.,.,FIMI2,U,"P, U",U,"C, U",C,P,.,.
.,.,.,.,7162,tibig,Ficus,nota,.,.,FINO3,U,"P, U",U,"C, U",C,P,.,.
.,.,.,.,7163,aoa,Ficus,obliqua,.,.,FIOB3,U,"P, U",U,U,.,P,.,.
.,.,.,.,7164,amate,Ficus,obtusifolia,.,.,FIOB,U,U,U,"C, U",C,.,.,.
.,.,.,.,7165,aoa,Ficus,prolixa,.,.,FIPR2,U,"P, U",U,U,.,P,.,.
.,.,.,.,7166,peepul tree,Ficus,religiosa,.,.,FIRE3,U,U,U,"C, U",C,.,.,.
.,.,.,.,7167,Port Jackson fig,Ficus,rubiginosa,.,.,FIRU4,U,"P, U",U,U,.,P,.,.
.,.,.,.,7168,"lulk, banyan",Ficus,saffordii,.,.,FISA,U,"P, U",U,U,.,P,.,.
.,.,.,.,7169,mati vao,Ficus,scabra,.,.,FISC3,U,"P, U",U,U,.,P,.,.
.,.,.,.,7171,fig,Ficus,spp.,.,.,FICUS,U,"P, U",U,U,.,P,.,.
.,.,.,.,7173,jaguey,Ficus,stahlii,.,.,FIST,U,U,U,"C, U",C,.,.,.
.,.,.,.,7174,sycamore fig,Ficus,sycomorus,.,.,FISY2,U,U,U,"C, U",C,.,.,.
.,.,.,.,7175,Chinese banyan,Ficus,thonningii,.,.,FITH2,U,"P, U",U,U,.,P,.,.
.,.,.,.,7176,mati,Ficus,tinctoria,.,.,FITI2,U,"P, U",U,U,.,P,.,.
.,.,.,.,7177,jaguey blanco,Ficus,trigonata,.,.,FITR,U,U,U,"C, U",C,.,.,.
.,.,.,.,7178,mati,Ficus,uniauriculata,.,.,FIUN,U,"P, U",U,U,.,P,.,.
.,.,.,.,7179,higo,Ficus,virens,.,.,FIVI3,U,"P, U",U,U,.,P,.,.
.,.,.,.,6068,Japanese fern tree,Filicium,decipiens,.,.,FIDE2,U,"P, U",U,U,.,P,.,.
.,.,.,.,7180,Finschia chloroxantha,Finschia,chloroxantha,.,.,FICH,U,"P, U",U,U,.,P,.,.
.,.,.,.,7181,Chinese parasoltree,Firmiana,simplex,.,.,FISI2,U,U,U,U,.,.,U,.
.,.,.,.,7182,burr daisytree,Fitchia,speciosa,.,.,FISP3,U,"P, U",U,U,.,P,.,.
.,.,.,.,7184,governor's plum,Flacourtia,indica,.,.,FLIN,U,U,U,"C, U",C,.,.,.
.,.,.,.,7185,batoko plum,Flacourtia,inermis,.,.,FLIN3,U,U,U,"C, U",C,.,.,.
.,.,.,.,7186,filimoto,Flacourtia,rukam,.,.,FLRU2,U,"P, U",U,U,.,P,.,.
.,.,.,.,7188,Queensland maple,Flindersia,brayleyana,.,.,FLBR,U,"P, U",U,U,.,P,.,.
.,.,.,.,7190,Flueggea acidoton,Flueggea,acidoton,.,.,FLAC,U,U,U,"C, U",C,.,.,.
.,.,.,.,7191,poumuli,Flueggea,flexuosa,.,.,FLFL4,U,"P, U",U,U,.,P,.,.
.,.,.,.,7192,mehamehame,Flueggea,neowawraea,.,.,FLNE,U,"P, U",U,U,.,P,.,.
.,.,.,.,7194,inkbush,Forestiera,eggersiana,.,.,FOEG,U,U,U,"C, U",C,.,.,.
.,.,.,.,7195,caca ravet,Forestiera,rhamnifolia,.,.,FORH,U,U,U,"C, U",C,.,.,.
.,.,MLE,.,7196,Florida swampprivet,Forestiera,segregata,.,.,FOSE,U,U,U,"C, U",C,.,.,.
.,.,.,.,7198,oval kumquat,Fortunella,margarita,.,.,FOMA2,U,U,U,"C, U",C,.,.,.
.,.,.,.,7202,West Indian buckthorn,Frangula,sphaerosperma,.,.,FRSPL,U,U,U,"C, U",C,.,.,.
.,.,.,.,7203,Franklin tree,Franklinia,alatamaha,.,.,FRAL,U,U,U,U,.,.,U,.
.,.,.,.,541,white ash,Fraxinus,americana,.,.,FRAM2,"R, U","PNWS, P, U","R, U","R, U",.,P,.,P2
.,.,.,.,5491,Berlandier ash,Fraxinus,berlandieriana,.,.,FRBE,"R, U",U,U,"R, U",.,.,.,P2
.,.,.,.,548,Carolina ash,Fraxinus,caroliniana,.,.,FRCA3,"R, U","PNWS, U","R, U","R, U",.,.,.,P2
.,.,.,.,5492,European ash,Fraxinus,excelsior,.,.,FREX80,U,U,U,U,.,.,U,.
.,.,.,.,542,Oregon ash,Fraxinus,latifolia,.,.,FRLA,"R, U","PNWS, U","R, U",U,.,.,.,P2
.,.,.,.,543,black ash,Fraxinus,nigra,.,.,FRNI,"R, U","PNWS, U","R, U","R, U",.,.,.,P2
.,.,.,.,5493,Caucasian ash,Fraxinus,oxycarpa,.,.,FROX,U,U,U,U,.,.,U,.
.,.,.,.,544,green ash,Fraxinus,pennsylvanica,.,.,FRPE,"R, U","PNWS, U","R, U","R, U",.,.,.,P2
.,.,.,.,545,pumpkin ash,Fraxinus,profunda,.,.,FRPR,"R, U","PNWS, U","R, U","R, U",.,.,.,P2
.,.,.,.,546,blue ash,Fraxinus,quadrangulata,.,.,FRQU,"R, U","PNWS, U","R, U","R, U",.,.,.,P2
.,.,.,.,549,Texas ash,Fraxinus,texensis,.,.,FRTE,"R, U","PNWS, U","R, U","R, U",.,.,.,P2
.,.,.,.,7206,shamel ash,Fraxinus,uhdei,.,.,FRUH,U,"P, U",U,"C, U",C,P,.,.
.,.,.,.,547,velvet ash,Fraxinus,velutina,.,.,FRVE2,"R, U","PNWS, U","R, U","R, U",.,.,.,P2
.,.,.,.,7207,Bolivian fuchsia,Fuchsia,boliviana,.,.,FUBO,U,"P, U",U,U,.,P,.,.
.,.,.,.,7208,shrubby fuchsia,Fuchsia,paniculata,.,.,FUPA2,U,"P, U",U,U,.,P,.,.
.,.,.,.,7210,silkrubber,Funtumia,elastica,.,.,FUEL,U,"P, U",U,"C, U",C,P,.,.
.,.,.,.,7212,Gourka,Garcinia,dulcis,.,.,GADU3,U,U,U,"C, U",C,.,.,.
.,.,.,.,7213,lemon saptree,Garcinia,hessii,.,.,GAHE5,U,U,U,"C, U",C,.,.,.
.,.,.,.,7214,mangosteen,Garcinia,mangostana,.,.,GAMA10,U,"P, U",U,"C, U",C,P,.,.
.,.,.,.,7215,tilol,Garcinia,matsudai,.,.,GAMA8,U,"P, U",U,U,.,P,.,.
.,.,.,.,7216,garcinia,Garcinia,myrtifolia,.,.,GAMY,U,"P, U",U,U,.,P,.,.
.,.,.,.,7217,konpuil,Garcinia,ponapensis,.,.,GAPO4,U,"P, U",U,U,.,P,.,.
.,.,.,.,7218,palo de cruz,Garcinia,portoricensis,.,.,GAPO2,U,U,U,"C, U",C,.,.,.
.,.,.,.,7220,Garcinia quadrilocularis,Garcinia,quadrilocularis,.,.,GAQU2,U,"P, U",U,U,.,P,.,.
.,.,.,.,7219,tilol,Garcinia,rumiyo,.,.,GARU3,U,"P, U",U,U,.,P,.,.
.,.,.,.,7223,Garcinia xanthochymus,Garcinia,xanthochymus,.,.,GAXA,U,U,U,"C, U",C,.,.,.
.,.,.,.,7224,forest gardenia,Gardenia,brighamii,.,.,GABR,U,"P, U",U,U,.,P,.,.
.,.,.,.,7225,Oahu gardenia,Gardenia,mannii,.,.,GAMA6,U,"P, U",U,U,.,P,.,.
.,.,.,.,7226,Remys gardenia,Gardenia,remyi,.,.,GARE,U,"P, U",U,U,.,P,.,.
.,.,.,.,7227,gardenia,Gardenia,spp.,.,.,GARDE,U,"P, U",U,U,.,P,.,.
.,.,.,.,7228,Tahitian gardenia,Gardenia,taitensis,.,.,GATA,U,"P, U",U,U,.,P,.,.
.,.,.,.,7229,manuai vivao,Garuga,floribunda,.,.,GAFL8,U,"P, U",U,U,.,P,.,.
.,.,.,.,7231,llume,Gaussia,attenuata,.,.,GAAT,U,U,U,"C, U",C,.,.,.
.,.,.,.,7233,taipoipo,Geniostoma,rupestre,.,.,GERU3,U,"P, U",U,U,.,P,.,.
.,.,.,.,7235,jagua,Genipa,americana,.,.,GEAM,U,U,U,"C, U",C,.,.,.
.,.,.,.,7237,arbol de Navidad,Gesneria,pedunculosa,.,.,GEPE4,U,U,U,"C, U",C,.,.,.
.,.,.,.,561,"ginkgo, maidenhair tree",Ginkgo,biloba,.,.,GIBI2,"R, U","PNWS, U","R, U","R, U",.,.,.,P2
.,.,.,.,7239,bastard gregre,Ginoria,rohrii,.,.,GIRO,U,U,U,"C, U",C,.,.,.
.,.,.,.,7241,Gironniera celtidifolia,Gironniera,celtidifolia,.,.,GICE2,U,"P, U",U,U,.,P,.,.
.,.,.,.,551,waterlocust,Gleditsia,aquatica,.,.,GLAQ,"R, U","PNWS, U","R, U","R, U",.,.,.,P2
.,.,.,.,552,honeylocust,Gleditsia,triacanthos,.,.,GLTR,"R, U","PNWS, U","R, U","R, U",.,.,.,P2
.,.,.,.,7245,quickstick,Gliricidia,sepium,.,.,GLSE2,U,"P, U",U,"C, U",C,P,.,.
.,.,.,.,7247,masame,Glochidion,cuspidatum,.,.,GLCU,U,"P, U",U,U,.,P,.,.
.,.,.,.,7257,Glochidion kanehirae,Glochidion,kanehirae,.,.,GLKA,U,"P, U",U,U,.,P,.,.
.,.,.,.,7248,Glochidion marianum,Glochidion,marianum,.,.,GLMA9,U,"P, U",U,U,.,P,.,.
.,.,.,.,7250,Glochidion,Glochidion,spp.,.,.,GLOCH,U,"P, U",U,U,.,P,.,.
.,.,.,.,7255,flower axistree,Glycosmis,parviflora,.,.,GLPA4,U,U,U,U,.,.,U,.
.,.,.,.,7251,belau,Gmelina,elliptica,.,.,GMEL,U,"P, U",U,U,.,P,.,.
.,.,.,.,7252,blacheos,Gmelina,palawensis,.,.,GMPA,U,"P, U",U,U,.,P,.,.
.,.,.,.,7254,Gnetum gnemon,Gnetum,gnemon,.,.,GNGN,U,"P, U",U,U,.,P,.,.
.,.,.,.,7256,mata buey,Goetzea,elegans,.,.,GOEL,U,U,U,"C, U",C,.,.,.
.,.,.,.,7258,grand merisier,Gomidesia,lindeniana,.,.,GOLI,U,U,U,"C, U",C,.,.,.
.,.,.,.,7260,Goniothalamus carolinensis,Goniothalamus,carolinensis,.,.,GOCA2,U,"P, U",U,U,.,P,.,.
.,.,.,.,555,loblolly-bay,Gordonia,lasianthus,.,.,GOLA,"R, U","PNWS, U","R, U","R, U",.,.,.,P2
.,3,.,.,7262,Creole cotton,Gossypium,barbadense,.,.,GOBA,U,"P, U",U,"C, U",C,P,.,.
.,.,MLE,.,7264,upland cotton,Gossypium,hirsutum,.,.,GOHIH2,U,"P, U",U,"C, U",C,P,.,.
.,.,.,.,7268,Graffenrieda ottoschulzii,Graffenrieda,ottoschulzii,.,.,GROT,U,U,U,"C, U",C,.,.,.
.,.,.,.,7272,kahiliflower,Grevillea,banksii,.,.,GRBA,U,"P, U",U,U,.,P,.,.
.,.,.,.,7273,silkoak,Grevillea,robusta,.,.,GRRO,U,"P, U",U,"C, U",C,P,.,.
.,.,.,.,7279,lignum-vitae,Guaiacum,officinale,.,.,GUOF,U,"P, U",U,"C, U",C,P,.,.
.,.,.,.,7280,holywood,Guaiacum,sanctum,.,.,GUSA,U,U,U,"C, U",C,.,.,.
.,.,.,.,7282,paipai,Guamia,mariannae,.,.,GUMA4,U,"P, U",U,U,.,P,.,.
.,.,.,.,882,"beeftree, longleaf blolly",Guapira,discolor,.,.,GUDI,"R, U",U,U,"R, C, U",C,.,.,P2
.,.,.,.,7285,black mampoo,Guapira,fragrans,.,.,GUFR,U,U,U,"C, U",C,.,.,.
.,.,.,.,7286,corcho prieto,Guapira,obtusata,.,.,GUOB,U,U,U,"C, U",C,.,.,.
.,.,.,.,7288,alligatorwood,Guarea,glabra,.,.,GUGL3,U,U,U,"C, U",C,.,.,.
.,.,.,.,7290,American muskwood,Guarea,guidonia,.,.,GUGU,U,U,U,"C, U",C,.,.,.
.,.,.,.,7294,haya minga,Guatteria,blainii,.,.,GUBL,U,U,U,"C, U",C,.,.,.
.,.,.,.,7295,haya blanca,Guatteria,caribaea,.,.,GUCA2,U,U,U,"C, U",C,.,.,.
.,.,.,.,7298,bastardcedar,Guazuma,ulmifolia,.,.,GUUL,U,U,U,"C, U",C,.,.,.
.,.,.,.,7299,hammock velvetseed,Guettarda,elliptica,.,.,GUEL,U,U,U,"C, U",C,.,.,.
.,.,.,.,7300,frogwood,Guettarda,krugii,.,.,GUKR,U,U,U,"C, U",C,.,.,.
.,.,.,.,7302,cucubano de vieques,Guettarda,odorata,.,.,GUOD,U,U,U,"C, U",C,.,.,.
.,.,.,.,7303,cucubano,Guettarda,ovalifolia,.,.,GUOV,U,U,U,"C, U",C,.,.,.
.,.,.,.,7305,roseta,Guettarda,pungens,.,.,GUPU,U,U,U,"C, U",C,.,.,.
.,.,.,.,7306,wild guave,Guettarda,scabra,.,.,GUSC,U,U,U,"C, U",C,.,.,.
.,.,.,.,7307,puapua,Guettarda,speciosa,.,.,GUSP3,U,"P, U",U,U,.,P,.,.
.,.,.,.,7309,cucubano de monte,Guettarda,valenzuelana,.,.,GUVA,U,U,U,"C, U",C,.,.,.
.,.,.,.,7311,rhoifolia,Guioa,rhoifolia,.,.,GURH,U,"P, U",U,U,.,P,.,.
.,.,.,.,7313,"bochela uchererak, uch",Gulubia,palauensis,.,.,GUPA,U,"P, U",U,U,.,P,.,.
.,.,.,.,7315,West Indian false box,Gyminda,latifolia,.,.,GYLA,U,U,U,"C, U",C,.,.,.
.,.,.,.,7317,oysterwood,Gymnanthes,lucida,.,.,GYLU,U,U,U,"C, U",C,.,.,.
.,.,.,.,571,Kentucky coffeetree,Gymnocladus,dioicus,.,.,GYDI,"R, U","PNWS, U","R, U","R, U",.,.,.,P2
.,.,.,.,7319,vilivili,Gyrocarpus,americanus,.,.,GYAM2,U,"P, U",U,U,.,P,.,.
.,.,.,.,7321,bloodwoodtree,Haematoxylum,campechianum,.,.,HACA2,U,"P, U",U,"C, U",C,P,.,.
.,.,.,.,7327,palo de hueso,Haenianthus,salicifolius,.,.,HASAO,U,U,U,"C, U",C,.,.,.
.,.,.,.,581,Carolina silverbell,Halesia,carolina,.,.,HACA3,"R, U","PNWS, U","R, U","R, U",.,.,.,P2
.,.,.,.,582,two-wing silverbell,Halesia,diptera,.,.,HADI3,"R, U","PNWS, U","R, U","R, U",.,.,.,P2
.,.,MLE,.,7330,scarletbush,Hamelia,patens,.,.,HAPA3,U,U,U,"C, U",C,.,.,.
.,.,.,.,7332,Haplolobus floribundus,Haplolobus,floribundus,.,.,HAFL,U,"P, U",U,U,.,P,.,.
.,.,.,.,7333,South African wild plum,Harpephyllum,caffrum,.,.,HACA10,U,U,U,U,.,.,U,.
.,.,.,.,7334,fa`aili,Harpullia,arborea,.,.,HAAR4,U,"P, U",U,U,.,P,.,.
.,.,.,.,7335,haujillo,Havardia,pallens,.,.,HAPA10,U,U,U,U,.,.,U,.
.,.,.,.,7336,false locust,Hebestigma,cubense,.,.,HECU10,U,U,U,"C, U",C,.,.,.
.,.,.,.,7338,denticulata,Hedycarya,denticulata,.,.,HEDE14,U,"P, U",U,U,.,P,.,.
.,.,.,.,7341,cigarbush,Hedyosmum,arborescens,.,.,HEAR,U,U,U,"C, U",C,.,.,.
.,.,.,.,7343,Fosbergs starviolet,Hedyotis,fosbergii,.,.,HEFO5,U,"P, U",U,U,.,P,.,.
.,.,.,.,7344,manono,Hedyotis,hillebrandii,.,.,HEHI8,U,"P, U",U,U,.,P,.,.
.,.,.,.,7345,starviolet,Hedyotis,spp.,.,.,HEDYO2,U,"P, U",U,U,.,P,.,.
.,.,.,.,7346,variable starviolet,Hedyotis,terminalis,.,.,HETE21,U,"P, U",U,U,.,P,.,.
.,.,.,.,7347,screwtree,Helicteres,jamaicensis,.,.,HEJA,U,U,U,"C, U",C,.,.,.
.,.,.,.,7349,white moho,Heliocarpus,popayanensis,.,.,HEPO4,U,"P, U",U,U,.,P,.,.
.,.,.,.,7353,camasey peludo,Henriettea,fascicularis,.,.,HEFA5,U,U,U,"C, U",C,.,.,.
.,.,.,.,7354,MacFadyen's camasey,Henriettea,macfadyenii,.,.,HEMA11,U,U,U,"C, U",C,.,.,.
.,.,.,.,7355,thinleaf camasey,Henriettea,membranifolia,.,.,HEME5,U,U,U,"C, U",C,.,.,.
.,.,.,.,7357,jusillo,Henriettea,squamulosum,.,.,HESQ,U,U,U,"C, U",C,.,.,.
.,.,.,.,7359,ufa,Heritiera,littoralis,.,.,HELI9,U,"P, U",U,U,.,P,.,.
.,.,.,.,7360,ufa halemtano,Heritiera,longipetiolata,.,.,HELO12,U,"P, U",U,U,.,P,.,.
.,.,.,.,7368,Hernandia labyrinthica,Hernandia,labyrinthica,.,.,HELA27,U,"P, U",U,U,.,P,.,.
.,.,.,.,7363,pipi,Hernandia,moerenhoutiana,.,.,HEMO13,U,"P, U",U,U,.,P,.,.
.,.,.,.,7364,"pua, Chinese lantern tree",Hernandia,nymphaeifolia,.,.,HENY,U,"P, U",U,U,.,P,.,.
.,.,.,.,7365,Hernandia ovigera,Hernandia,ovigera,.,.,HEOV4,U,"P, U",U,U,.,P,.,.
.,.,.,.,7366,mago,Hernandia,sonora,.,.,HESO,U,"P, U",U,"C, U",C,P,.,.
.,.,.,.,7370,Lanai island-aster,Hesperomannia,arborescens,.,.,HEAR9,U,"P, U",U,U,.,P,.,.
.,.,.,.,7371,Maui island-aster,Hesperomannia,arbuscula,.,.,HEAR10,U,"P, U",U,U,.,P,.,.
.,.,.,.,7372,Kauai island-aster,Hesperomannia,lydgatei,.,.,HELY,U,"P, U",U,U,.,P,.,.
.,.,.,.,7377,palma brava,Heterospathe,elata,.,.,HEEL9,U,"P, U",U,U,.,P,.,.
.,.,.,.,7381,para rubber tree,Hevea,brasiliensis,.,.,HEBR8,U,"P, U",U,U,.,P,.,.
.,.,.,.,7384,hau kuahiwi,Hibiscadelphus,bombycinus,.,.,HIBO2,U,"P, U",U,U,.,P,.,.
.,.,.,.,7385,lava hau kuahiwi,Hibiscadelphus,crucibracteatus,.,.,HICR,U,"P, U",U,U,.,P,.,.
.,.,.,.,7386,Kauai hau kuahiwi,Hibiscadelphus,distans,.,.,HIDI,U,"P, U",U,U,.,P,.,.
.,.,.,.,7387,Kilauea hau kuahiwi,Hibiscadelphus,giffardianus,.,.,HIGI,U,"P, U",U,U,.,P,.,.
.,.,.,.,7388,Hualalai hau kuahiwi,Hibiscadelphus,hualalaiensis,.,.,HIHU,U,"P, U",U,U,.,P,.,.
.,.,.,.,7389,hau kuahiwi,Hibiscadelphus,x puakuahiwi,.,.,HIPU2,U,"P, U",U,U,.,P,.,.
.,.,.,.,7391,Maui hau kuahiwi,Hibiscadelphus,wilderianus,.,.,HIWI,U,"P, U",U,U,.,P,.,.
.,.,.,.,7392,Woods hau kuahiwi,Hibiscadelphus,woodii,.,.,HIWO,U,"P, U",U,U,.,P,.,.
